,user_group,anime_id,sub_year
19009,5149,4309,2007
19010,5150,3444,2007
19011,5152,1122,2007
19012,5152,4325,2011
19013,5153,4309,2007
19014,5154,4309,2007
19015,5155,2766,2007
19016,5155,5739,2008
19017,5156,5383,2007
19018,5156,2025,2007
19019,5156,4853,2007
19020,5156,4239,2008
19021,5156,6103,2008
19022,5156,5694,2009
19023,5156,6443,2009
19024,5156,6462,2009
19025,5156,2142,2010
19026,5157,4597,2012
19027,5158,32,2007
19028,5158,144,2009
19029,5159,3408,2007
19030,5159,2745,2008
19031,5160,4832,2007
19032,5161,4832,2007
19033,5162,5101,2007
19034,5162,5068,2007
19035,5164,4821,2007
19036,5164,3427,2007
19037,5164,4003,2007
19038,5164,4146,2007
19039,5164,4594,2007
19040,5164,555,2007
19041,5164,3656,2007
19042,5164,4224,2007
19043,5164,4783,2007
19044,5164,5274,2007
19045,5164,4835,2007
19046,5164,4915,2007
19047,5164,3414,2007
19048,5164,4067,2007
19049,5164,4585,2007
19050,5164,4759,2007
19051,5164,1092,2007
19052,5164,4196,2007
19053,5164,4531,2007
19054,5164,4032,2007
19055,5164,5508,2008
19056,5166,2733,2007
19057,5166,3186,2008
19058,5166,4563,2008
19059,5169,453,2007
19060,5170,453,2007
19061,5171,5029,2007
19062,5172,3463,2007
19063,5173,5029,2007
19064,5174,4777,2007
19065,5174,5101,2007
19066,5174,5019,2007
19067,5175,4821,2007
19068,5175,4309,2007
19069,5175,5068,2008
19070,5175,5273,2008
19071,5176,5314,2007
19072,5179,5186,2007
19073,5180,5356,2007
19074,5181,4529,2007
19075,5181,1544,2007
19076,5181,14,2007
19077,5181,5019,2007
19078,5181,2435,2007
19079,5181,4783,2007
19080,5181,5029,2007
19081,5181,4792,2008
19082,5181,4773,2008
19083,5181,4915,2008
19084,5181,5025,2008
19085,5181,5145,2008
19086,5181,5147,2008
19087,5181,5189,2008
19088,5181,5357,2008
19089,5181,5101,2011
19090,5181,1059,2011
19091,5181,74,2012
19092,5182,5435,2007
19093,5183,3651,2007
19094,5183,4146,2007
19095,5183,2984,2007
19096,5183,2621,2007
19097,5183,2386,2007
19098,5183,3169,2007
19099,5183,6367,2009
19100,5184,4776,2007
19101,5184,4892,2007
19102,5184,4897,2007
19103,5184,4925,2007
19104,5184,5083,2007
19105,5184,5112,2007
19106,5184,5127,2007
19107,5184,5314,2007
19108,5184,5544,2008
19109,5184,5530,2008
19110,5184,5610,2008
19111,5184,5538,2008
19112,5185,4894,2007
19113,5185,5305,2008
19114,5186,4750,2007
19115,5187,2386,2007
19116,5187,1194,2007
19117,5187,1783,2008
19118,5187,1085,2009
19119,5188,3651,2007
19120,5188,192,2008
19121,5188,5818,2008
19122,5188,6367,2009
19123,5188,6179,2009
19124,5188,2724,2009
19125,5188,4113,2010
19126,5188,1122,2010
19127,5188,3468,2011
19128,5188,4555,2012
19129,5189,3651,2007
19130,5189,6367,2009
19131,5192,5252,2007
19132,5193,5357,2007
19133,5193,5544,2008
19134,5193,5533,2008
19135,5193,5424,2008
19136,5193,5586,2008
19137,5193,5801,2008
19138,5194,2659,2007
19139,5194,4125,2008
19140,5195,4563,2007
19141,5196,5402,2007
19142,5197,5402,2007
19143,5198,32,2008
19144,5198,5801,2008
19145,5198,6441,2009
19146,5199,5101,2007
19147,5199,5019,2007
19148,5199,5841,2009
19149,5200,60,2010
19150,5200,4835,2013
19151,5203,5147,2007
19152,5203,5625,2008
19153,5203,5544,2008
19154,5204,5147,2007
19155,5204,5625,2008
19156,5204,5544,2008
19157,5205,239,2006
19158,5206,3574,2007
19159,5206,1544,2008
19160,5206,6088,2009
19161,5206,6107,2009
19162,5206,6466,2011
19163,5206,6238,2011
19164,5208,60,2007
19165,5211,4067,2007
19166,5211,5246,2008
19167,5211,4747,2008
19168,5211,5679,2008
19169,5211,5629,2008
19170,5211,5921,2008
19171,5211,6224,2009
19172,5211,5596,2009
19173,5211,6408,2009
19174,5211,6772,2009
19175,5211,6773,2010
19176,5211,7238,2010
19177,5211,7405,2010
19178,5211,7525,2010
19179,5213,5088,2007
19180,5216,3393,2007
19181,5217,2659,2007
19182,5218,2831,2007
19183,5223,8798,2012
19184,5224,5210,2007
19185,5226,179,2007
19186,5226,3654,2007
19187,5226,1958,2008
19188,5226,14,2008
19189,5226,455,2008
19190,5226,1001,2008
19191,5226,1015,2008
19192,5226,681,2008
19193,5226,1644,2008
19194,5226,13,2008
19195,5226,223,2008
19196,5226,209,2008
19197,5226,4900,2008
19198,5226,47,2008
19199,5226,4085,2008
19200,5226,50,2008
19201,5226,113,2008
19202,5226,624,2009
19203,5226,639,2009
19204,5226,444,2009
19205,5226,190,2009
19206,5226,30,2009
19207,5226,5025,2009
19208,5226,731,2010
19209,5226,4214,2010
19210,5226,583,2010
19211,5226,226,2010
19212,5226,847,2010
19213,5226,1429,2011
19214,5226,1087,2011
19215,5226,673,2011
19216,5226,963,2012
19217,5226,609,2012
19218,5226,140,2012
19219,5226,270,2012
19220,5226,42,2013
19221,5226,745,2013
19222,5226,407,2013
19223,5226,107,2013
19224,5226,224,2013
19225,5227,4521,2007
19226,5227,9093,2012
19227,5228,4529,2007
19228,5229,4894,2007
19229,5232,74,2007
19230,5232,1059,2007
19231,5233,74,2007
19232,5233,1059,2007
19233,5234,7902,2013
19234,5235,837,2007
19235,5235,2443,2007
19236,5236,4776,2007
19237,5237,4777,2007
19238,5238,979,2007
19239,5243,5356,2008
19240,5243,6384,2009
19241,5243,5674,2009
19242,5243,3499,2009
19243,5243,6441,2009
19244,5243,6564,2010
19245,5243,5446,2012
19246,5244,1001,2007
19247,5244,5274,2007
19248,5244,656,2008
19249,5244,5508,2008
19250,5244,5586,2008
19251,5244,5909,2008
19252,5244,5596,2009
19253,5244,17,2009
19254,5244,6051,2009
19255,5244,6130,2010
19256,5244,4121,2010
19257,5244,5631,2010
19258,5244,96,2011
19259,5244,5549,2011
19260,5244,959,2012
19261,5244,575,2013
19262,5244,1099,2013
19263,5245,4238,2007
19264,5245,5383,2007
19265,5245,4492,2008
19266,5247,5383,2007
19267,5248,5419,2008
19268,5248,4309,2008
19269,5248,4891,2008
19270,5248,6036,2008
19271,5248,5909,2008
19272,5248,6467,2009
19273,5248,6685,2009
19274,5248,6751,2010
19275,5248,6227,2010
19276,5248,7286,2010
19277,5248,7381,2010
19278,5248,2002,2010
19279,5248,7233,2010
19280,5248,7280,2010
19281,5248,7656,2010
19282,5248,7512,2010
19283,5248,7599,2010
19284,5248,1015,2010
19285,5248,7440,2010
19286,5248,7932,2010
19287,5248,7405,2010
19288,5248,7727,2011
19289,5248,5071,2011
19290,5248,7671,2011
19291,5248,7719,2011
19292,5248,7934,2011
19293,5248,7674,2011
19294,5248,8181,2011
19295,5248,8069,2011
19296,5248,8211,2011
19297,5248,7902,2011
19298,5248,8229,2011
19299,5248,8376,2011
19300,5249,1111,2008
19301,5249,225,2008
19302,5249,221,2008
19303,5251,3651,2007
19304,5251,6367,2009
19305,5251,979,2009
19306,5251,4148,2009
19307,5251,4832,2009
19308,5251,3395,2009
19309,5251,5252,2009
19310,5251,4143,2010
19311,5251,5630,2010
19312,5251,2710,2010
19313,5251,2921,2010
19314,5251,4403,2010
19315,5251,247,2010
19316,5251,1661,2010
19317,5252,2441,2007
19318,5252,2443,2007
19319,5252,2844,2007
19320,5252,4003,2007
19321,5253,2443,2007
19322,5255,5113,2007
19323,5255,5356,2008
19324,5255,1056,2008
19325,5255,4121,2008
19326,5255,4691,2008
19327,5255,4729,2008
19328,5255,3145,2008
19329,5255,3302,2008
19330,5255,5570,2008
19331,5255,4032,2008
19332,5255,5941,2008
19333,5255,8211,2012
19334,5255,9127,2013
19335,5255,6005,2013
19336,5255,9518,2013
19337,5256,4743,2007
19338,5257,4121,2007
19339,5258,5101,2007
19340,5258,5356,2007
19341,5258,5068,2007
19342,5258,5273,2008
19343,5258,5418,2008
19344,5258,5424,2008
19345,5258,5610,2008
19346,5258,5679,2008
19347,5259,5435,2007
19348,5264,5223,2007
19349,5264,4309,2007
19350,5265,4309,2007
19351,5267,3302,2007
19352,5269,5416,2007
19353,5270,5276,2007
19354,5272,5068,2007
19355,5272,5305,2007
19356,5272,5544,2008
19357,5272,5549,2008
19358,5272,5406,2008
19359,5272,5658,2009
19360,5272,5671,2009
19361,5273,5101,2007
19362,5273,5188,2007
19363,5273,5022,2008
19364,5273,5435,2008
19365,5274,5117,2007
19366,5278,5252,2007
19367,5278,5145,2007
19368,5278,4776,2011
19369,5279,645,2008
19370,5279,5722,2008
19371,5280,4238,2007
19372,5281,4121,2007
19373,5283,5280,2009
19374,5283,481,2009
19375,5283,963,2009
19376,5285,74,2007
19377,5286,4326,2007
19378,5286,4384,2007
19379,5286,4404,2007
19380,5286,4564,2007
19381,5286,4734,2007
19382,5288,5083,2007
19383,5288,4870,2007
19384,5288,5357,2008
19385,5288,5576,2008
19386,5288,5029,2008
19387,5288,6014,2008
19388,5288,5235,2009
19389,5288,6182,2009
19390,5288,6026,2009
19391,5288,6185,2009
19392,5288,6219,2009
19393,5288,5922,2009
19394,5288,6296,2009
19395,5288,645,2009
19396,5288,6481,2009
19397,5288,6080,2009
19398,5288,5,2010
19399,5288,5841,2011
19400,5288,5674,2011
19401,5288,5909,2011
19402,5291,5068,2007
19403,5291,6244,2009
19404,5292,114,2007
19405,5293,114,2007
19406,5294,5427,2008
19407,5295,5186,2007
19408,5295,5112,2007
19409,5295,5424,2008
19410,5295,5694,2009
19411,5297,5145,2007
19412,5297,3215,2007
19413,5297,4404,2007
19414,5298,4884,2007
19415,5298,5068,2007
19416,5298,6040,2008
19417,5298,5596,2009
19418,5298,6438,2009
19419,5299,5415,2008
19420,5299,621,2012
19421,5299,894,2012
19422,5303,655,2007
19423,5303,1094,2008
19424,5304,26,2007
19425,5305,4565,2007
19426,5305,2369,2009
19427,5305,6051,2009
19428,5305,6443,2009
19429,5305,6107,2009
19430,5305,6413,2009
19431,5305,6424,2009
19432,5305,6467,2009
19433,5305,6481,2009
19434,5305,6509,2009
19435,5305,5101,2010
19436,5305,5234,2010
19437,5305,5373,2010
19438,5305,5585,2010
19439,5306,4172,2007
19440,5306,3574,2009
19441,5306,4324,2009
19442,5307,4549,2007
19443,5308,4238,2007
19444,5309,980,2007
19445,5311,16,2003
19446,5311,171,2007
19447,5311,681,2008
19448,5311,751,2008
19449,5312,1180,2007
19450,5312,971,2008
19451,5313,1648,2007
19452,5313,272,2007
19453,5313,2621,2007
19454,5315,209,2008
19455,5316,902,2008
19456,5317,5920,2008
19457,5317,2369,2008
19458,5319,5356,2007
19459,5319,5223,2007
19460,5319,5189,2008
19461,5319,5586,2008
19462,5319,5920,2008
19463,5319,6017,2008
19464,5321,4309,2007
19465,5327,3450,2007
19466,5327,692,2008
19467,5328,4897,2007
19468,5328,5418,2010
19469,5330,5101,2007
19470,5330,5570,2008
19471,5330,5575,2008
19472,5330,5625,2008
19473,5330,5373,2008
19474,5330,5635,2008
19475,5330,5909,2008
19476,5330,5841,2008
19477,5330,6275,2009
19478,5333,5252,2007
19479,5335,568,2007
19480,5335,5029,2008
19481,5335,5575,2008
19482,5335,5357,2008
19483,5335,4829,2010
19484,5335,5508,2010
19485,5336,4345,2007
19486,5337,4345,2007
19487,5338,5147,2008
19488,5338,5406,2008
19489,5338,5503,2008
19490,5338,5531,2008
19491,5338,5723,2008
19492,5338,5746,2008
19493,5338,834,2008
19494,5338,4327,2008
19495,5338,5435,2008
19496,5338,5544,2008
19497,5338,618,2008
19498,5338,4906,2008
19499,5338,4870,2008
19500,5338,5023,2008
19501,5338,4776,2008
19502,5338,4637,2008
19503,5338,4853,2008
19504,5338,4022,2008
19505,5338,4574,2008
19506,5338,4021,2008
19507,5338,410,2008
19508,5338,5749,2008
19509,5338,2602,2008
19510,5338,6087,2009
19511,5338,2478,2009
19512,5338,6018,2009
19513,5338,6176,2009
19514,5338,1544,2009
19515,5338,54,2009
19516,5338,5911,2009
19517,5338,5802,2009
19518,5338,6169,2009
19519,5338,634,2009
19520,5338,6644,2009
19521,5338,432,2010
19522,5338,568,2010
19523,5338,6552,2010
19524,5338,6613,2010
19525,5338,7219,2010
19526,5338,6968,2010
19527,5338,7435,2010
19528,5338,7440,2010
19529,5338,1769,2010
19530,5338,7207,2011
19531,5338,4925,2011
19532,5338,8485,2011
19533,5338,8338,2011
19534,5338,8260,2011
19535,5338,8265,2012
19536,5338,8292,2012
19537,5338,8728,2012
19538,5338,9031,2012
19539,5338,8899,2012
19540,5338,8992,2012
19541,5338,9043,2012
19542,5338,8370,2012
19543,5338,9566,2013
19544,5338,5870,2013
19545,5338,9966,2013
19546,5339,5276,2007
19547,5339,5586,2008
19548,5339,5722,2008
19549,5339,5581,2008
19550,5339,6017,2008
19551,5339,5975,2008
19552,5339,5274,2008
19553,5339,5584,2008
19554,5339,5280,2008
19555,5339,5635,2008
19556,5339,5446,2008
19557,5339,5531,2008
19558,5339,5112,2008
19559,5339,5630,2008
19560,5339,6014,2008
19561,5339,6088,2008
19562,5339,4931,2009
19563,5339,6103,2009
19564,5339,5596,2009
19565,5339,6120,2009
19566,5339,6255,2009
19567,5339,6244,2009
19568,5339,6211,2009
19569,5339,6144,2009
19570,5339,6169,2009
19571,5340,2696,2007
19572,5342,86,2007
19573,5342,538,2008
19574,5342,25,2010
19575,5343,4923,2007
19576,5343,5314,2007
19577,5343,5088,2008
19578,5343,5406,2008
19579,5343,2441,2008
19580,5347,5274,2007
19581,5349,2391,2005
19582,5349,750,2009
19583,5352,4853,2007
19584,5353,4792,2007
19585,5353,4336,2008
19586,5355,5356,2007
19587,5355,6399,2009
19588,5355,6080,2009
19589,5355,1003,2010
19590,5355,1542,2010
19591,5355,6646,2010
19592,5355,7900,2011
19593,5355,7934,2011
19594,5355,1539,2011
19595,5355,4776,2011
19596,5355,3395,2012
19597,5355,1805,2012
19598,5355,247,2012
19599,5355,4597,2012
19600,5355,2679,2012
19601,5363,53,2005
19602,5368,4441,2007
19603,5368,4915,2008
19604,5368,5635,2008
19605,5369,2165,2008
19606,5369,5552,2009
19607,5369,5185,2009
19608,5371,4893,2007
19609,5371,3320,2008
19610,5377,4906,2007
19611,5379,2664,2007
19612,5379,5524,2007
19613,5380,5246,2007
19614,5381,4897,2007
19615,5382,1805,2005
19616,5383,239,2008
19617,5383,5610,2009
19618,5383,4776,2009
19619,5383,6107,2010
19620,5383,8943,2012
19621,5385,4891,2007
19622,5385,5025,2010
19623,5387,46,2007
19624,5387,88,2007
19625,5387,228,2007
19626,5388,70,2007
19627,5389,6103,2009
19628,5390,3299,2007
19629,5390,5549,2008
19630,5390,5414,2008
19631,5390,5419,2008
19632,5394,125,2007
19633,5395,1544,2007
19634,5395,3291,2007
19635,5395,3169,2008
19636,5395,3320,2010
19637,5395,5586,2010
19638,5396,979,2007
19639,5397,5314,2007
19640,5398,4884,2007
19641,5398,5145,2008
19642,5398,5544,2008
19643,5398,5276,2008
19644,5400,4870,2008
19645,5400,5406,2008
19646,5400,5116,2009
19647,5403,1122,2008
19648,5406,6040,2011
19649,5407,4776,2007
19650,5407,4897,2007
19651,5408,4833,2007
19652,5408,4940,2008
19653,5408,5631,2008
19654,5408,6235,2009
19655,5408,5694,2009
19656,5408,5779,2009
19657,5408,6238,2009
19658,5408,6443,2009
19659,5408,6244,2009
19660,5408,6284,2009
19661,5408,6462,2010
19662,5408,1297,2010
19663,5408,7278,2010
19664,5408,6275,2010
19665,5408,6315,2010
19666,5408,6460,2010
19667,5408,7490,2010
19668,5408,7525,2010
19669,5408,7477,2010
19670,5408,7949,2011
19671,5408,7874,2011
19672,5408,8057,2011
19673,5408,8027,2011
19674,5408,8180,2011
19675,5408,8677,2012
19676,5408,8804,2012
19677,5408,5658,2012
19678,5408,9077,2012
19679,5408,2025,2012
19680,5408,9127,2012
19681,5408,9214,2012
19682,5408,9484,2013
19683,5409,5068,2007
19684,5409,5922,2008
19685,5410,4776,2007
19686,5411,53,2007
19687,5412,53,2007
19688,5414,5117,2007
19689,5414,4835,2008
19690,5414,5188,2008
19691,5414,5273,2008
19692,5414,4917,2008
19693,5414,5101,2008
19694,5414,4325,2008
19695,5414,5235,2008
19696,5414,5575,2008
19697,5414,5652,2008
19698,5414,5581,2008
19699,5414,5922,2008
19700,5414,5873,2008
19701,5414,5909,2008
19702,5414,6014,2008
19703,5414,5069,2008
19704,5414,6025,2009
19705,5414,6438,2009
19706,5414,6552,2009
19707,5414,6721,2010
19708,5414,7207,2010
19709,5415,4968,2007
19710,5417,4894,2007
19711,5418,4422,2007
19712,5420,1555,2007
19713,5421,636,2010
19714,5421,1314,2010
19715,5421,253,2010
19716,5421,5954,2010
19717,5421,7207,2010
19718,5421,6552,2010
19719,5421,3500,2010
19720,5421,88,2010
19721,5421,1656,2010
19722,5421,621,2011
19723,5421,8259,2011
19724,5422,4325,2008
19725,5422,5544,2008
19726,5422,5575,2008
19727,5422,5630,2008
19728,5422,5786,2008
19729,5422,5581,2008
19730,5422,5802,2008
19731,5422,6546,2009
19732,5423,5068,2007
19733,5424,4821,2007
19734,5425,53,2007
19735,5426,2441,2007
19736,5426,7727,2013
19737,5429,2441,2007
19738,5431,5101,2007
19739,5432,5435,2007
19740,5432,5083,2007
19741,5432,5503,2008
19742,5433,4563,2008
19743,5434,1094,2007
19744,5435,1094,2007
19745,5436,618,2007
19746,5437,5427,2007
19747,5437,5614,2008
19748,5437,2837,2009
19749,5437,3433,2009
19750,5438,2659,2007
19751,5438,5127,2007
19752,5438,5383,2007
19753,5439,4345,2007
19754,5443,3440,2007
19755,5446,5101,2007
19756,5446,5419,2008
19757,5446,5786,2008
19758,5446,6460,2010
19759,5447,5630,2012
19760,5448,4563,2006
19761,5449,1805,2008
19762,5449,5557,2008
19763,5449,1554,2008
19764,5449,6054,2008
19765,5449,5673,2008
19766,5449,102,2009
19767,5449,6788,2010
19768,5450,4594,2007
19769,5450,4853,2008
19770,5452,4563,2007
19771,5454,4325,2008
19772,5454,5625,2008
19773,5454,5575,2008
19774,5454,5581,2008
19775,5454,6398,2009
19776,5457,5210,2007
19777,5460,5508,2008
19778,5460,4325,2008
19779,5460,5549,2008
19780,5460,4821,2008
19781,5460,5678,2008
19782,5460,5584,2008
19783,5460,5655,2008
19784,5460,5581,2008
19785,5462,240,2007
19786,5462,518,2007
19787,5462,2743,2007
19788,5462,6397,2011
19789,5462,3302,2012
19790,5462,24,2013
19791,5462,5530,2013
19792,5463,5273,2008
19793,5463,5508,2008
19794,5463,4325,2008
19795,5463,2002,2008
19796,5463,5549,2008
19797,5463,4773,2008
19798,5463,4799,2008
19799,5463,4821,2008
19800,5463,5678,2008
19801,5463,5584,2008
19802,5463,4521,2008
19803,5463,5530,2008
19804,5463,5655,2008
19805,5463,5274,2008
19806,5463,5581,2008
19807,5463,6658,2009
19808,5464,5188,2007
19809,5464,5273,2008
19810,5464,5147,2008
19811,5464,5625,2008
19812,5464,5235,2008
19813,5464,5503,2008
19814,5464,5786,2008
19815,5464,1644,2009
19816,5464,6018,2010
19817,5464,6793,2010
19818,5464,7680,2011
19819,5464,7236,2012
19820,5464,8179,2012
19821,5465,2369,2008
19822,5465,1806,2009
19823,5465,6048,2010
19824,5465,7369,2011
19825,5465,4747,2012
19826,5465,8571,2013
19827,5468,5415,2007
19828,5469,4761,2007
19829,5470,5145,2007
19830,5470,4521,2008
19831,5470,53,2008
19832,5470,1052,2008
19833,5472,5088,2007
19834,5473,6107,2011
19835,5473,2369,2012
19836,5473,7382,2012
19837,5473,8556,2012
19838,5473,8620,2012
19839,5474,5072,2007
19840,5475,4743,2007
19841,5476,2656,2007
19842,5476,1544,2008
19843,5477,5383,2007
19844,5480,4148,2007
19845,5482,4777,2007
19846,5483,4777,2008
19847,5483,5801,2008
19848,5483,6452,2009
19849,5484,2512,2007
19850,5485,1057,2007
19851,5486,21,2007
19852,5488,1539,2007
19853,5489,1539,2007
19854,5490,1539,2007
19855,5490,30,2008
19856,5491,4529,2007
19857,5492,5414,2007
19858,5492,5234,2008
19859,5492,5025,2008
19860,5492,5276,2008
19861,5492,5373,2008
19862,5492,5508,2008
19863,5493,5112,2007
19864,5493,5305,2007
19865,5493,5083,2007
19866,5493,5186,2008
19867,5493,5530,2008
19868,5493,223,2009
19869,5493,187,2012
19870,5495,1783,2007
19871,5495,4396,2008
19872,5495,998,2008
19873,5496,4022,2007
19874,5496,5188,2008
19875,5496,2659,2008
19876,5496,5039,2008
19877,5496,5922,2008
19878,5496,108,2008
19879,5496,5841,2008
19880,5496,4853,2009
19881,5496,5911,2009
19882,5496,5678,2009
19883,5496,6546,2009
19884,5496,5023,2009
19885,5496,6552,2009
19886,5496,4821,2009
19887,5496,6236,2009
19888,5496,6466,2010
19889,5496,7207,2010
19890,5496,4808,2010
19891,5496,4893,2010
19892,5496,5534,2010
19893,5496,4833,2010
19894,5496,5559,2010
19895,5496,1122,2010
19896,5496,5435,2011
19897,5496,8014,2011
19898,5496,6172,2011
19899,5496,5068,2011
19900,5496,4243,2011
19901,5496,6413,2012
19902,5496,6026,2012
19903,5496,8212,2012
19904,5496,645,2012
19905,5496,6780,2012
19906,5496,4509,2012
19907,5496,2392,2012
19908,5496,323,2012
19909,5496,8166,2012
19910,5496,2580,2012
19911,5496,4917,2012
19912,5496,4023,2012
19913,5496,5870,2012
19914,5496,7512,2012
19915,5496,160,2012
19916,5496,8364,2012
19917,5496,5723,2012
19918,5496,9291,2012
19919,5496,6970,2013
19920,5496,1111,2013
19921,5496,9227,2013
19922,5496,4931,2013
19923,5496,9551,2013
19924,5496,9328,2013
19925,5496,9584,2013
19926,5496,9858,2013
19927,5496,7932,2013
19928,5496,8205,2013
19929,5496,8716,2013
19930,5496,9034,2013
19931,5496,9802,2013
19932,5496,124,2013
19933,5498,959,2007
19934,5498,4022,2009
19935,5498,5614,2009
19936,5499,1265,2007
19937,5500,2994,2008
19938,5501,5415,2007
19939,5501,1555,2012
19940,5506,5586,2008
19941,5507,5610,2008
19942,5507,6182,2009
19943,5509,4734,2006
19944,5509,4074,2008
19945,5509,4148,2008
19946,5509,4531,2008
19947,5509,75,2008
19948,5509,4893,2008
19949,5509,5053,2009
19950,5509,4529,2009
19951,5509,5189,2009
19952,5509,5873,2010
19953,5510,4549,2009
19954,5511,5274,2007
19955,5511,5145,2008
19956,5511,4325,2008
19957,5511,5406,2008
19958,5512,5273,2008
19959,5513,1100,2012
19960,5514,5083,2008
19961,5514,5406,2008
19962,5515,3393,2008
19963,5516,4150,2008
19964,5517,4143,2008
19965,5518,5549,2008
19966,5518,5373,2008
19967,5518,5415,2008
19968,5518,5558,2008
19969,5518,5922,2008
19970,5518,6014,2008
19971,5518,6026,2009
19972,5518,6256,2009
19973,5518,6275,2009
19974,5518,6051,2009
19975,5519,239,2008
19976,5520,5276,2008
19977,5520,5581,2008
19978,5521,5276,2008
19979,5522,239,2008
19980,5523,239,2008
19981,5524,5522,2008
19982,5525,562,2008
19983,5527,5544,2008
19984,5528,1334,2008
19985,5528,1947,2008
19986,5531,4884,2008
19987,5531,5235,2008
19988,5531,5722,2008
19989,5531,6103,2009
19990,5531,5911,2010
19991,5531,85,2010
19992,5531,6327,2010
19993,5531,7233,2010
19994,5531,6452,2011
19995,5531,7443,2012
19996,5531,7727,2012
19997,5532,5549,2008
19998,5532,4325,2008
19999,5532,5406,2008
20000,5532,636,2009
20001,5535,4968,2008
20002,5535,1663,2008
20003,5535,4046,2008
20004,5535,4197,2008
20005,5535,4345,2008
20006,5535,5039,2008
20007,5535,5532,2008
20008,5535,5623,2008
20009,5535,4621,2008
20010,5535,221,2008
20011,5535,2837,2008
20012,5535,5988,2008
20013,5535,579,2008
20014,5535,6073,2008
20015,5535,2994,2012
20016,5536,5071,2008
20017,5536,642,2008
20018,5536,5273,2011
20019,5537,2142,2008
20020,5539,21,2008
20021,5539,4759,2009
20022,5539,4150,2011
20023,5540,5083,2008
20024,5540,5052,2008
20025,5540,5576,2008
20026,5540,5586,2008
20027,5540,6017,2008
20028,5540,6049,2009
20029,5540,6130,2009
20030,5540,6244,2009
20031,5540,6777,2010
20032,5540,6658,2010
20033,5540,4821,2010
20034,5540,6509,2011
20035,5541,4897,2008
20036,5541,5108,2008
20037,5547,3573,2008
20038,5548,5145,2008
20039,5548,5273,2008
20040,5548,4940,2008
20041,5548,5801,2008
20042,5548,5188,2008
20043,5549,5145,2008
20044,5549,5373,2008
20045,5549,5534,2008
20046,5549,5356,2008
20047,5549,5610,2008
20048,5549,5630,2008
20049,5549,5586,2008
20050,5549,5830,2008
20051,5549,5549,2008
20052,5549,6088,2008
20053,5549,6047,2009
20054,5549,5235,2009
20055,5549,5679,2009
20056,5549,6017,2009
20057,5549,6139,2009
20058,5549,6256,2009
20059,5549,6267,2009
20060,5549,6340,2009
20061,5549,6098,2009
20062,5549,5802,2009
20063,5549,6324,2010
20064,5551,2806,2008
20065,5552,5533,2009
20066,5553,5446,2008
20067,5553,5533,2008
20068,5553,5595,2008
20069,5554,4325,2008
20070,5555,4032,2008
20071,5556,5189,2008
20072,5558,4574,2008
20073,5560,4325,2008
20074,5562,5508,2008
20075,5563,4222,2008
20076,5563,272,2008
20077,5563,1675,2008
20078,5563,1104,2008
20079,5564,579,2008
20080,5564,1950,2008
20081,5565,5406,2008
20082,5568,5508,2008
20083,5569,5508,2008
20084,5571,4325,2008
20085,5571,5273,2008
20086,5571,5406,2008
20087,5571,5446,2008
20088,5571,6331,2009
20089,5571,6374,2009
20090,5572,5533,2008
20091,5577,4688,2008
20092,5580,5418,2008
20093,5580,5746,2008
20094,5580,5801,2008
20095,5580,5552,2009
20096,5581,5841,2008
20097,5584,594,2008
20098,5584,3516,2008
20099,5584,5044,2013
20100,5585,5415,2008
20101,5585,5544,2008
20102,5587,5424,2008
20103,5587,5101,2008
20104,5587,2659,2010
20105,5587,4243,2010
20106,5588,5424,2008
20107,5589,5305,2008
20108,5590,5508,2008
20109,5590,5673,2008
20110,5591,5415,2008
20111,5594,4125,2008
20112,5594,4565,2008
20113,5594,5508,2008
20114,5594,21,2008
20115,5595,1041,2007
20116,5595,4728,2008
20117,5598,2369,2008
20118,5598,5418,2008
20119,5598,6048,2008
20120,5599,5273,2008
20121,5599,5185,2008
20122,5599,5970,2008
20123,5599,5873,2009
20124,5604,5024,2008
20125,5605,5623,2008
20126,5605,5830,2008
20127,5605,5815,2008
20128,5606,5029,2008
20129,5606,4521,2008
20130,5606,4897,2008
20131,5606,5101,2008
20132,5606,5356,2008
20133,5606,5274,2008
20134,5607,5510,2008
20135,5612,5544,2008
20136,5613,5510,2008
20137,5615,1806,2008
20138,5616,5510,2008
20139,5617,516,2008
20140,5618,4549,2008
20141,5618,4747,2008
20142,5618,5610,2008
20143,5618,5630,2008
20144,5618,3468,2008
20145,5618,6017,2008
20146,5618,6040,2008
20147,5618,6098,2008
20148,5618,5850,2008
20149,5618,5911,2009
20150,5618,6087,2009
20151,5618,6479,2009
20152,5618,6239,2009
20153,5618,6323,2009
20154,5618,6426,2009
20155,5618,6443,2009
20156,5618,6428,2009
20157,5618,6258,2009
20158,5618,6644,2009
20159,5618,6773,2010
20160,5618,6783,2010
20161,5618,6816,2010
20162,5618,6780,2010
20163,5618,7219,2010
20164,5618,6818,2010
20165,5618,7248,2010
20166,5620,4565,2008
20167,5621,4565,2008
20168,5622,5510,2008
20169,5624,5274,2008
20170,5625,5510,2008
20171,5626,5510,2008
20172,5628,16,2008
20173,5628,1654,2008
20174,5628,3395,2008
20175,5628,5569,2008
20176,5628,6256,2009
20177,5628,5739,2009
20178,5628,4032,2011
20179,5629,2815,2008
20180,5629,5532,2008
20181,5629,5586,2008
20182,5629,4549,2008
20183,5629,186,2008
20184,5629,5273,2008
20185,5629,5970,2008
